when,date,block,demand,forecast
2020-01-27T13:00:00,2020-01-27,midday,179,193.1520479985438
2020-01-27T17:00:00,2020-01-27,evening,339,321.2483154670296
2020-01-27T21:00:00,2020-01-27,night,88,96.44250192669664
2020-01-28T09:00:00,2020-01-28,morning,31,30.07768708538558
2020-01-28T13:00:00,2020-01-28,midday,167,181.05616166444656
2020-01-28T17:00:00,2020-01-28,evening,320,302.44703618298865
2020-01-28T21:00:00,2020-01-28,night,98,90.13044282040076
2020-01-29T09:00:00,2020-01-29,morning,26,25.341370732279522
2020-01-29T13:00:00,2020-01-29,midday,171,152.88282785994863
2020-01-29T17:00:00,2020-01-29,evening,218,254.92822556378425
2020-01-29T21:00:00,2020-01-29,night,74,75.78355516527643
2020-01-30T09:00:00,2020-01-30,morning,19,21.59073547914847
2020-01-30T13:00:00,2020-01-30,midday,160,129.8842906044544
2020-01-30T17:00:00,2020-01-30,evening,203,214.5583638800886
2020-01-30T21:00:00,2020-01-30,night,59,64.2276623992259
2020-01-31T09:00:00,2020-01-31,morning,21,21.656565734623637
2020-01-31T13:00:00,2020-01-31,midday,99,129.41703540912104
2020-01-31T17:00:00,2020-01-31,evening,210,211.82216881557298
2020-01-31T21:00:00,2020-01-31,night,70,64.1874465229314
2020-02-01T09:00:00,2020-02-01,morning,25,25.495874731668874
2020-02-01T13:00:00,2020-02-01,midday,141,151.8719974460396
2020-02-01T17:00:00,2020-02-01,evening,213,248.8669677225173
2020-02-01T21:00:00,2020-02-01,night,77,75.71658104593797
2020-02-02T09:00:00,2020-02-02,morning,33,30.22427371823962
2020-02-02T13:00:00,2020-02-02,midday,173,180.38017486934402
2020-02-02T17:00:00,2020-02-02,evening,265,297.885702319359
2020-02-02T21:00:00,2020-02-02,night,86,90.15731002448925
2020-02-03T09:00:00,2020-02-03,morning,34,32.28797476517486
2020-02-03T13:00:00,2020-02-03,midday,211,193.51532646359607
2020-02-03T17:00:00,2020-02-03,evening,329,322.0561962793699
2020-02-03T21:00:00,2020-02-03,night,93,96.65991100164013
2020-02-04T09:00:00,2020-02-04,morning,32,30.13986477616765
2020-02-04T13:00:00,2020-02-04,midday,174,181.4283632022206
2020-02-04T17:00:00,2020-02-04,evening,292,303.2689901328166
2020-02-04T21:00:00,2020-02-04,night,90,90.35275328276516
2020-02-05T09:00:00,2020-02-05,morning,22,25.404512389062255
2020-02-05T13:00:00,2020-02-05,midday,174,153.26390779546628
2020-02-05T17:00:00,2020-02-05,evening,291,255.76411826828223
2020-02-05T21:00:00,2020-02-05,night,71,76.01073102956383
2020-02-06T09:00:00,2020-02-06,morning,22,21.654833809637985
2020-02-06T13:00:00,2020-02-06,midday,157,130.27420161584286
2020-02-06T17:00:00,2020-02-06,evening,239,215.408056807857
2020-02-06T21:00:00,2020-02-06,night,79,64.45966622916032
2020-02-07T09:00:00,2020-02-07,morning,22,21.72161315724703
2020-02-07T13:00:00,2020-02-07,midday,126,129.81572754164145
2020-02-07T17:00:00,2020-02-07,evening,157,212.68551932764885
2020-02-07T21:00:00,2020-02-07,night,65,64.42423944256369
2020-02-08T09:00:00,2020-02-08,morning,25,25.561863377827013
2020-02-08T13:00:00,2020-02-08,midday,162,152.27941812689255
2020-02-08T17:00:00,2020-02-08,evening,259,249.74382911462538
2020-02-08T21:00:00,2020-02-08,night,68,75.95812275118153
2020-02-09T09:00:00,2020-02-09,morning,28,30.291195434644365
2020-02-09T13:00:00,2020-02-09,midday,177,180.79626892324532
2020-02-09T17:00:00,2020-02-09,evening,291,298.775923865232
2020-02-09T21:00:00,2020-02-09,night,95,90.40355879503875
2020-02-10T09:00:00,2020-02-10,morning,30,32.355821116274555
2020-02-10T13:00:00,2020-02-10,midday,173,193.94003612914912
2020-02-10T17:00:00,2020-02-10,evening,321,322.95962327556447
2020-02-10T21:00:00,2020-02-10,night,98,96.91082371339976
2020-02-11T09:00:00,2020-02-11,morning,29,30.208627046650914
2020-02-11T13:00:00,2020-02-11,midday,175,181.86162814902073
2020-02-11T17:00:00,2020-02-11,evening,284,304.1854639443913
2020-02-11T21:00:00,2020-02-11,night,92,90.60828542059907
2020-02-12T09:00:00,2020-02-12,morning,27,25.47418158644474
2020-02-12T13:00:00,2020-02-12,midday,127,153.70566514196557
2020-02-12T17:00:00,2020-02-12,evening,276,256.6934763757557
2020-02-12T21:00:00,2020-02-12,night,72,76.27083670049312
2020-02-13T09:00:00,2020-02-13,morning,27,21.725400666936206
2020-02-13T13:00:00,2020-02-13,midday,129,130.72438594800298
2020-02-13T17:00:00,2020-02-13,evening,232,216.3501328553676
2020-02-13T21:00:00,2020-02-13,night,63,64.72429817598285
2020-02-14T09:00:00,2020-02-14,morning,21,21.793068135729744
2020-02-14T13:00:00,2020-02-14,midday,114,130.27427093231162
2020-02-14T17:00:00,2020-02-14,evening,211,213.64014317219483
2020-02-14T21:00:00,2020-02-14,night,67,64.69334905786074
2020-02-15T09:00:00,2020-02-15,morning,26,25.63419666984767
2020-02-15T13:00:00,2020-02-15,midday,163,152.74625015593583
2020-02-15T17:00:00,2020-02-15,evening,255,250.71082687638975
2020-02-15T21:00:00,2020-02-15,night,86,76.23166009171497
2020-02-16T09:00:00,2020-02-16,morning,31,30.364396966551084
2020-02-16T13:00:00,2020-02-16,midday,170,181.27131669838957
2020-02-16T17:00:00,2020-02-16,evening,269,299.75511797920797
2020-02-16T21:00:00,2020-02-16,night,87,90.68147259659969
2020-02-17T09:00:00,2020-02-17,morning,34,32.429880551408466
2020-02-17T13:00:00,2020-02-17,midday,210,194.4232243076303
2020-02-17T17:00:00,2020-02-17,evening,325,323.9508325439601
2020-02-17T21:00:00,2020-02-17,night,95,97.19306140595685
2020-02-18T09:00:00,2020-02-18,morning,36,30.283533788400444
2020-02-18T13:00:00,2020-02-18,midday,177,182.35287895981241
2020-02-18T17:00:00,2020-02-18,evening,288,305.18850359026163
2020-02-18T21:00:00,2020-02-18,night,80,90.8947931438777
2020-02-19T09:00:00,2020-02-19,morning,25,25.549924781406315
2020-02-19T13:00:00,2020-02-19,midday,152,154.20489840891474
2020-02-19T17:00:00,2020-02-19,evening,263,257.70815809785483
2020-02-19T21:00:00,2020-02-19,night,74,76.56155931998445
2020-02-20T09:00:00,2020-02-20,morning,23,21.801969208127865
2020-02-20T13:00:00,2020-02-20,midday,123,131.23151911353023
2020-02-20T17:00:00,2020-02-20,evening,204,217.37626488378893
2020-02-20T21:00:00,2020-02-20,night,66,65.01917929925486
2020-02-21T09:00:00,2020-02-21,morning,24,21.870450665888832
2020-02-21T13:00:00,2020-02-21,midday,137,130.7892190818746
2020-02-21T17:00:00,2020-02-21,evening,221,214.67753032515864
2020-02-21T21:00:00,2020-02-21,night,66,64.99233105127631
2020-02-22T09:00:00,2020-02-22,morning,21,25.71238158480238
2020-02-22T13:00:00,2020-02-22,midday,164,153.26892604318667
2020-02-22T17:00:00,2020-02-22,evening,233,251.7592706180605
2020-02-22T21:00:00,2020-02-22,night,90,76.53468409752402
2020-02-23T09:00:00,2020-02-23,morning,28,30.44337241866297
2020-02-23T13:00:00,2020-02-23,midday,186,181.8016307710114
2020-02-23T17:00:00,2020-02-23,evening,335,300.81441647834754
2020-02-23T21:00:00,2020-02-23,night,81,90.98847855034718
2020-02-24T09:00:00,2020-02-24,morning,32,32.50963445309137
2020-02-24T13:00:00,2020-02-24,midday,173,194.96108473388202
2020-02-24T17:00:00,2020-02-24,evening,332,325.02078073386735
2020-02-24T21:00:00,2020-02-24,night,98,97.50398805433923
2020-02-25T09:00:00,2020-02-25,morning,31,30.364053815705493
2020-02-25T13:00:00,2020-02-25,midday,177,182.89819165571768
2020-02-25T17:00:00,2020-02-25,evening,339,306.26889322935716
2020-02-25T21:00:00,2020-02-25,night,75,91.2095780628599
2020-02-26T09:00:00,2020-02-26,morning,26,25.631198377675375
2020-02-26T13:00:00,2020-02-26,midday,168,154.75756706610758
2020-02-26T17:00:00,2020-02-26,evening,278,258.7987778313067
2020-02-26T21:00:00,2020-02-26,night,83,76.8801389332925
2020-02-27T09:00:00,2020-02-27,morning,24,21.883983587725112
2020-02-27T13:00:00,2020-02-27,midday,111,131.79144522781684
2020-02-27T17:00:00,2020-02-27,evening,192,218.4769003061515
2020-02-27T21:00:00,2020-02-27,night,54,65.3414888972368
2020-02-28T09:00:00,2020-02-28,morning,25,21.953192817990793
2020-02-28T13:00:00,2020-02-28,midday,139,131.35630198238727
2020-02-28T17:00:00,2020-02-28,evening,199,215.7879640438038
2020-02-28T21:00:00,2020-02-28,night,58,65.31830481006634
2020-02-29T09:00:00,2020-02-29,morning,27,25.795838277258966
2020-02-29T13:00:00,2020-02-29,midday,133,153.84306292220592
2020-02-29T17:00:00,2020-02-29,evening,244,252.8792823174969
2020-02-29T21:00:00,2020-02-29,night,72,76.86425509853652
2020-03-01T09:00:00,2020-03-01,morning,30,30.52753020192467
2020-03-01T13:00:00,2020-03-01,midday,174,182.38271671442368
2020-03-01T17:00:00,2020-03-01,evening,287,301.94378298562805
2020-03-01T21:00:00,2020-03-01,night,94,91.32157880016233
2020-03-02T09:00:00,2020-03-02,morning,37,32.59447966419425
2020-03-02T13:00:00,2020-03-02,midday,185,195.54901275222116
2020-03-02T17:00:00,2020-03-02,evening,319,326.1592760843422
2020-03-02T21:00:00,2020-03-02,night,101,97.8405485047572
2020-03-03T09:00:00,2020-03-03,morning,30,30.449572582327935
2020-03-03T13:00:00,2020-03-03,midday,174,183.4928527158729
2020-03-03T17:00:00,2020-03-03,evening,323,307.4162887337686
2020-03-03T21:00:00,2020-03-03,night,96,91.54952863142077
2020-03-04T09:00:00,2020-03-04,morning,24,25.71737662225678
2020-03-04T13:00:00,2020-03-04,midday,166,155.35885012363775
2020-03-04T17:00:00,2020-03-04,evening,282,259.9548421434977
2020-03-04T21:00:00,2020-03-04,night,79,77.22340852404447
2020-03-05T09:00:00,2020-03-05,morning,25,21.97080703163561
2020-03-05T13:00:00,2020-03-05,midday,134,132.39923725979764
2020-03-05T17:00:00,2020-03-05,evening,168,219.64139949146914
2020-03-05T21:00:00,2020-03-05,night,68,65.68800542177843
2020-03-06T09:00:00,2020-03-06,morning,27,22.040646985769538
2020-03-06T13:00:00,2020-03-06,midday,127,131.97048802090114
2020-03-06T17:00:00,2020-03-06,evening,195,216.96066164838257
2020-03-06T21:00:00,2020-03-06,night,63,65.66799520891473
2020-03-07T09:00:00,2020-03-07,morning,24,25.883908500907047
2020-03-07T13:00:00,2020-03-07,midday,165,154.46352608838487
2020-03-07T17:00:00,2020-03-07,evening,280,254.05993943833934
2020-03-07T21:00:00,2020-03-07,night,72,77.21704536279998
2020-03-08T09:00:00,2020-03-08,morning,30,30.616201625256
2020-03-08T13:00:00,2020-03-08,midday,172,183.00933825306376
2020-03-08T17:00:00,2020-03-08,evening,237,303.13215834095274
2020-03-08T21:00:00,2020-03-08,night,100,91.6773939933563
2020-03-09T09:00:00,2020-03-09,morning,35,32.68373724724048
2020-03-09T13:00:00,2020-03-09,midday,195,196.18167206694142
2020-03-09T17:00:00,2020-03-09,evening,361,327.35512608554865
2020-03-09T21:00:00,2020-03-09,night,106,98.19931278516748
2020-03-10T09:00:00,2020-03-10,morning,30,30.53940110580875
2020-03-10T13:00:00,2020-03-10,midday,191,184.13142740488976
2020-03-10T17:00:00,2020-03-10,evening,276,308.61936755729977
2020-03-10T21:00:00,2020-03-10,night,94,91.9111652745002
2020-03-11T09:00:00,2020-03-11,morning,28,25.80776069207609
2020-03-11T13:00:00,2020-03-11,midday,173,156.00321601589937
2020-03-11T17:00:00,2020-03-11,evening,281,261.16490180346307
2020-03-11T21:00:00,2020-03-11,night,62,77.58783994510169
2020-03-12T09:00:00,2020-03-12,morning,19,22.061731083460504
2020-03-12T13:00:00,2020-03-12,midday,150,133.04926845184093
2020-03-12T17:00:00,2020-03-12,evening,222,220.8581899132306
2020-03-12T21:00:00,2020-03-12,night,64,66.0551531990152
2020-03-13T09:00:00,2020-03-13,morning,24,22.132095289642276
2020-03-13T13:00:00,2020-03-13,midday,111,132.62605691410943
2020-03-13T17:00:00,2020-03-13,evening,202,218.1839307425299
2020-03-13T21:00:00,2020-03-13,night,69,66.03778010664554
2020-03-14T09:00:00,2020-03-14,morning,23,25.975865165910346
2020-03-14T13:00:00,2020-03-14,midday,143,155.1245034267759
2020-03-14T17:00:00,2020-03-14,evening,206,255.28943317527225
2020-03-14T21:00:00,2020-03-14,night,66,77.58938735491293
2020-03-15T09:00:00,2020-03-15,morning,32,30.708650604227206
2020-03-15T13:00:00,2020-03-15,midday,178,183.67559316157497
2020-03-15T17:00:00,2020-03-15,evening,298,304.367620826264
2020-03-15T21:00:00,2020-03-15,night,103,92.05221228707758
2020-03-16T09:00:00,2020-03-16,morning,31,32.776662341525615
2020-03-16T13:00:00,2020-03-16,midday,197,196.85307209015426
2020-03-16T17:00:00,2020-03-16,evening,363,328.5962996354629
2020-03-16T21:00:00,2020-03-16,night,90,98.57652584490405
2020-03-17T09:00:00,2020-03-17,morning,31,30.632785970069875
2020-03-17T13:00:00,2020-03-17,midday,181,184.80783854627524
2020-03-17T17:00:00,2020-03-17,evening,331,309.8659927751564
2020-03-17T21:00:00,2020-03-17,night,100,92.29069084605544
2020-03-18T09:00:00,2020-03-18,morning,29,25.901588839141432
2020-03-18T13:00:00,2020-03-18,midday,152,156.6845027775162
2020-03-18T17:00:00,2020-03-18,evening,235,262.41671765650665
2020-03-18T21:00:00,2020-03-18,night,91,77.96959508004444
2020-03-19T09:00:00,2020-03-19,morning,21,22.155985889207702
2020-03-19T13:00:00,2020-03-19,midday,144,133.73529387442136
2020-03-19T17:00:00,2020-03-19,evening,227,222.11493380980073
2020-03-19T21:00:00,2020-03-19,night,58,66.43905427922992
2020-03-20T09:00:00,2020-03-20,morning,25,22.22675999793174
2020-03-20T13:00:00,2020-03-20,midday,135,133.3166826176379
2020-03-20T17:00:00,2020-03-20,evening,257,219.4453386098359
2020-03-20T21:00:00,2020-03-20,night,61,66.42374286911537
2020-03-21T09:00:00,2020-03-21,morning,27,26.070922893552567
2020-03-21T13:00:00,2020-03-21,midday,169,155.81958965145597
2020-03-21T17:00:00,2020-03-21,evening,271,256.5552395375728
2020-03-21T21:00:00,2020-03-21,night,70,77.97732691668594
2020-03-22T09:00:00,2020-03-22,morning,32,30.804084345991594
2020-03-22T13:00:00,2020-03-22,midday,174,184.37499880922968
2020-03-22T17:00:00,2020-03-22,evening,336,305.6375588833747
2020-03-22T21:00:00,2020-03-22,night,93,92.44204317038914
2020-03-23T09:00:00,2020-03-23,morning,32,32.87245497517679
2020-03-23T13:00:00,2020-03-23,midday,182,197.5566547659673
2020-03-23T17:00:00,2020-03-23,evening,325,329.87010134181634
2020-03-23T21:00:00,2020-03-23,night,88,98.96816200252343
2020-03-24T09:00:00,2020-03-24,morning,29,30.728920261449392
2020-03-24T13:00:00,2020-03-24,midday,194,185.51545460098416
2020-03-24T17:00:00,2020-03-24,evening,319,311.1433889190903
2020-03-24T21:00:00,2020-03-24,night,94,92.68404568675909
2020-03-25T09:00:00,2020-03-25,morning,21,25.998047447281117
2020-03-25T13:00:00,2020-03-25,midday,143,157.39600734996748
2020-03-25T17:00:00,2020-03-25,evening,253,263.697437940025
2020-03-25T21:00:00,2020-03-25,night,76,78.36458149428836
2020-03-26T09:00:00,2020-03-26,morning,27,22.252751371466466
2020-03-26T13:00:00,2020-03-26,midday,163,134.45054093443247
2020-03-26T17:00:00,2020-03-26,evening,245,223.3987069285198
2020-03-26T21:00:00,2020-03-26,night,57,66.8355846649342
2020-03-27T09:00:00,2020-03-27,morning,23,22.32381481516874
2020-03-27T13:00:00,2020-03-27,midday,133,134.03552500924488
2020-03-27T17:00:00,2020-03-27,evening,235,220.73189233330763
2020-03-27T21:00:00,2020-03-27,night,70,66.82172915761993
2020-03-28T09:00:00,2020-03-28,morning,28,26.168249415328766
2020-03-28T13:00:00,2020-03-28,midday,173,156.5418791364932
2020-03-28T17:00:00,2020-03-28,evening,228,257.84430078983524
2020-03-28T21:00:00,2020-03-28,night,71,78.37668059882785
2020-03-29T09:00:00,2020-03-29,morning,34,30.901664855792085
2020-03-29T13:00:00,2020-03-29,midday,181,185.10058611118998
2020-03-29T17:00:00,2020-03-29,evening,302,306.92885382389346
2020-03-29T21:00:00,2020-03-29,night,101,92.84267532275427
2020-03-30T09:00:00,2020-03-30,morning,34,32.9702716756803
2020-03-30T13:00:00,2020-03-30,midday,221,198.28538961430687
2020-03-30T17:00:00,2020-03-30,evening,347,331.16335544648666
2020-03-30T21:00:00,2020-03-30,night,105,99.36998331376998
2020-03-31T09:00:00,2020-03-31,morning,31,30.826955279784553
2020-03-31T13:00:00,2020-03-31,midday,180,186.2471857754869
2020-03-31T17:00:00,2020-03-31,evening,303,312.43832706142103
2020-03-31T21:00:00,2020-03-31,night,103,93.08696648405126
2020-04-01T09:00:00,2020-04-01,morning,30,26.096282840335682
2020-04-01T13:00:00,2020-04-01,midday,170,158.13058272558325
2020-04-01T17:00:00,2020-04-01,evening,276,264.9937844726516
2020-04-01T21:00:00,2020-04-01,night,76,78.76851176988023
2020-04-02T09:00:00,2020-04-02,morning,21,22.351169131207755
2020-04-02T13:00:00,2020-04-02,midday,129,135.18780752632256
2020-04-02T17:00:00,2020-04-02,evening,220,224.69618576480264
2020-04-02T21:00:00,2020-04-02,night,76,67.2404341028341
2020-04-03T09:00:00,2020-04-03,morning,25,22.42239687398224
2020-04-03T13:00:00,2020-04-03,midday,129,134.77532901807592
2020-04-03T17:00:00,2020-04-03,evening,210,222.03022702904656
2020-04-03T21:00:00,2020-04-03,night,57,67.22740716034002
2020-04-04T09:00:00,2020-04-04,morning,27,26.266977651375285
2020-04-04T13:00:00,2020-04-04,midday,159,157.28406599397667
2020-04-04T17:00:00,2020-04-04,evening,257,259.1432146250599
2020-04-04T21:00:00,2020-04-04,night,77,78.78309631420974
2020-04-05T09:00:00,2020-04-05,morning,32,31.000521098381654
2020-04-05T13:00:00,2020-04-05,midday,173,185.8450005258556
2020-04-05T17:00:00,2020-04-05,evening,279,308.2280698849545
2020-04-05T21:00:00,2020-04-05,night,88,93.24973767093368
2020-04-06T09:00:00,2020-04-06,morning,36,33.06923771065559
2020-04-06T13:00:00,2020-04-06,midday,197,199.03187561745636
2020-04-06T17:00:00,2020-04-06,evening,313,332.46259670772
2020-04-06T21:00:00,2020-04-06,night,89,99.77760101406642
2020-04-07T09:00:00,2020-04-07,morning,31,30.926012854924792
2020-04-07T13:00:00,2020-04-07,midday,176,186.995586767398
2020-04-07T17:00:00,2020-04-07,evening,322,313.73731646735655
2020-04-07T21:00:00,2020-04-07,night,91,93.4950480820678
2020-04-08T09:00:00,2020-04-08,morning,28,26.195413670770797
2020-04-08T13:00:00,2020-04-08,midday,163,158.88074152189355
2020-04-08T17:00:00,2020-04-08,evening,256,266.2922450200205
2020-04-08T21:00:00,2020-04-08,night,83,79.17696566459331
2020-04-09T09:00:00,2020-04-09,morning,17,22.450354904836306
2020-04-09T13:00:00,2020-04-09,midday,148,135.9395664045485
2020-04-09T17:00:00,2020-04-09,evening,233,225.99384058448518
2020-04-09T21:00:00,2020-04-09,night,58,67.64916857371206
2020-04-10T09:00:00,2020-04-10,morning,25,22.521619256901083
2020-04-10T13:00:00,2020-04-10,midday,146,135.52852976431538
2020-04-10T17:00:00,2020-04-10,evening,187,223.32679946803293
2020-04-10T21:00:00,2020-04-10,night,68,67.63633039451446
2020-04-11T09:00:00,2020-04-11,morning,24,26.366218293315978
2020-04-11T13:00:00,2020-04-11,midday,165,158.03854994975757
2020-04-11T17:00:00,2020-04-11,evening,268,260.43842832837163
2020-04-11T21:00:00,2020-04-11,night,90,79.19211643368074
2020-04-12T09:00:00,2020-04-12,morning,31,31.0997616381509
2020-04-12T13:00:00,2020-04-12,midday,173,186.6006086351118
2020-04-12T17:00:00,2020-04-12,evening,308,309.5216488773434
2020-04-12T21:00:00,2020-04-12,night,99,93.65876275975393
2020-04-13T09:00:00,2020-04-13,morning,33,33.16845978158177
2020-04-13T13:00:00,2020-04-13,midday,176,199.7884484736387
2020-04-13T17:00:00,2020-04-13,evening,318,333.7542654755426
2020-04-13T21:00:00,2020-04-13,night,111,100.18653914562285
2020-04-14T09:00:00,2020-04-14,morning,30,31.025198090301668
2020-04-14T13:00:00,2020-04-14,midday,171,187.752964660661
2020-04-14T17:00:00,2020-04-14,evening,283,315.026800040007
2020-04-14T21:00:00,2020-04-14,night,92,93.90380734627537
2020-04-15T09:00:00,2020-04-15,morning,27,26.294543709301223
2020-04-15T13:00:00,2020-04-15,midday,174,159.63876448637205
2020-04-15T17:00:00,2020-04-15,evening,339,267.5792690513212
2020-04-15T21:00:00,2020-04-15,night,68,79.58545419511931
2020-04-16T09:00:00,2020-04-16,morning,26,22.54941139607939
2020-04-16T13:00:00,2020-04-16,midday,157,136.6980742657418
2020-04-16T17:00:00,2020-04-16,evening,245,227.2781314339367
2020-04-16T21:00:00,2020-04-16,night,64,68.05729457520025
2020-04-17T09:00:00,2020-04-17,morning,23,22.620583866712572
2020-04-17T13:00:00,2020-04-17,midday,134,136.28736218650997
2020-04-17T17:00:00,2020-04-17,evening,235,224.60808428180695
2020-04-17T21:00:00,2020-04-17,night,63,68.04400216977436
2020-04-18T09:00:00,2020-04-18,morning,25,26.465072709283533
2020-04-18T13:00:00,2020-04-18,midday,150,158.79754648349726
2020-04-18T17:00:00,2020-04-18,evening,269,261.716435120098
2020-04-18T21:00:00,2020-04-18,night,85,79.59924241085554
2020-04-19T09:00:00,2020-04-19,morning,33,31.198487575026736
2020-04-19T13:00:00,2020-04-19,midday,191,187.3596087647231
2020-04-19T17:00:00,2020-04-19,evening,358,310.7961066085513
2020-04-19T21:00:00,2020-04-19,night,96,94.06525151942485
2020-04-20T09:00:00,2020-04-20,morning,34,33.26703898669499
2020-04-20T13:00:00,2020-04-20,midday,201,200.5472916647007
2020-04-20T17:00:00,2020-04-20,evening,353,335.024904135935
2020-04-20T21:00:00,2020-04-20,night,108,100.59229944790235
2020-04-21T09:00:00,2020-04-21,morning,33,31.12361234898574
2020-04-21T13:00:00,2020-04-21,midday,195,188.51149040763602
2020-04-21T17:00:00,2020-04-21,evening,308,316.29335072747466
2020-04-21T21:00:00,2020-04-21,night,102,94.30874815786
2020-04-22T09:00:00,2020-04-22,morning,24,26.392774850281796
2020-04-22T13:00:00,2020-04-22,midday,176,160.39681236004748
2020-04-22T17:00:00,2020-04-22,evening,294,268.84146405140353
2020-04-22T21:00:00,2020-04-22,night,80,79.98948471621479
2020-04-23T09:00:00,2020-04-23,morning,20,22.647441296867903
2020-04-23T13:00:00,2020-04-23,midday,130,137.45548396076887
2020-04-23T17:00:00,2020-04-23,evening,233,228.53570429914222
2020-04-23T21:00:00,2020-04-23,night,63,68.46032426644015
2020-04-24T09:00:00,2020-04-24,morning,21,22.718394458978324
2020-04-24T13:00:00,2020-04-24,midday,125,137.04397356885997
2020-04-24T17:00:00,2020-04-24,evening,248,225.8607699104689
2020-04-24T21:00:00,2020-04-24,night,67,68.4459407790348
2020-04-25T09:00:00,2020-04-25,morning,30,26.562645984211994
2020-04-25T13:00:00,2020-04-25,midday,150,159.55319963788062
2020-04-25T17:00:00,2020-04-25,evening,256,262.96396983488165
2020-04-25T21:00:00,2020-04-25,night,80,80.0
2020-04-26T09:00:00,2020-04-26,morning,30,31.295805588658286
2020-04-26T13:00:00,2020-04-26,midday,185,188.11414404193272
2020-04-26T17:00:00,2020-04-26,evening,376,312.03822823439145
2020-04-26T21:00:00,2020-04-26,night,96,94.46473849091153
2020-04-27T09:00:00,2020-04-27,morning,30,33.36408386524872
2020-04-27T13:00:00,2020-04-27,midday,211,201.30054972890267
2020-04-27T17:00:00,2020-04-27,evening,363,336.2613520778347
2020-04-27T21:00:00,2020-04-27,night,88,100.9904265713821
2020-04-28T09:00:00,2020-04-28,morning,30,31.22036629415741
2020-04-28T13:00:00,2020-04-28,midday,178,189.263312283535
2020-04-28T17:00:00,2020-04-28,evening,317,317.52386604752166
2020-04-28T21:00:00,2020-04-28,night,100,94.70542659657205
2020-04-29T09:00:00,2020-04-29,morning,25,26.48922014451975
2020-04-29T13:00:00,2020-04-29,midday,131,161.1470394799486
2020-04-29T17:00:00,2020-04-29,evening,260,270.06578954542056
2020-04-29T21:00:00,2020-04-29,night,93,80.38462605330257
2020-04-30T09:00:00,2020-04-30,morning,25,22.743560308628854
2020-04-30T13:00:00,2020-04-30,midday,140,138.20395821154133
2020-04-30T17:00:00,2020-04-30,evening,267,229.7535845728549
2020-04-30T21:00:00,2020-04-30,night,68,68.85384053115222
2020-05-01T09:00:00,2020-05-01,morning,26,22.814169647956824
2020-05-01T13:00:00,2020-05-01,midday,152,137.79053733876086
2020-05-01T17:00:00,2020-05-01,evening,222,227.0719514551141
2020-05-01T21:00:00,2020-05-01,night,68,68.83774447278695
2020-05-02T09:00:00,2020-05-02,morning,27,26.658059906540565
2020-05-02T13:00:00,2020-05-02,midday,186,160.2976958632169
2020-05-02T17:00:00,2020-05-02,evening,269,264.16820110220306
2020-05-02T21:00:00,2020-05-02,night,77,80.39000412227983
2020-05-03T09:00:00,2020-05-03,morning,30,31.390840902081596
2020-05-03T13:00:00,2020-05-03,midday,164,188.8564162535757
2020-05-03T17:00:00,2020-05-03,evening,276,313.23525971128237
2020-05-03T21:00:00,2020-05-03,night,107,94.85285656510607
2020-05-04T09:00:00,2020-05-04,morning,33,33.45872333426215
2020-05-04T13:00:00,2020-05-04,midday,170,202.04044209859154
2020-05-04T17:00:00,2020-05-04,evening,348,337.45093635990037
2020-05-04T21:00:00,2020-05-04,night,90,101.3765726703056
2020-05-05T09:00:00,2020-05-05,morning,36,31.314592795121523
2020-05-05T13:00:00,2020-05-05,midday,182,190.00066967003943
2020-05-05T17:00:00,2020-05-05,evening,265,318.70575791251883
2020-05-05T21:00:00,2020-05-05,night,93,95.08951536798112
2020-05-06T09:00:00,2020-05-06,morning,22,26.583016670741937
2020-05-06T13:00:00,2020-05-06,midday,176,161.8817074750284
2020-05-06T17:00:00,2020-05-06,evening,302,271.23974602585855
2020-05-06T21:00:00,2020-05-06,night,73,80.76657274518439
2020-05-07T09:00:00,2020-05-07,morning,22,22.83690997540179
2020-05-07T13:00:00,2020-05-07,midday,140,138.93578318563564
2020-05-07T17:00:00,2020-05-07,evening,236,230.91936502785526
2020-05-07T21:00:00,2020-05-07,night,67,69.23356101681213
2020-05-08T09:00:00,2020-05-08,morning,25,22.907055697567106
2020-05-08T13:00:00,2020-05-08,midday,144,138.51936648648626
2020-05-08T17:00:00,2020-05-08,evening,224,228.22931764166378
2020-05-08T21:00:00,2020-05-08,night,78,69.21515527577623
2020-05-09T09:00:00,2020-05-09,morning,31,26.750465713239326
2020-05-09T13:00:00,2020-05-09,midday,149,161.02337724861874
2020-05-09T17:00:00,2020-05-09,evening,254,265.3169172457139
2020-05-09T21:00:00,2020-05-09,night,84,80.76502244113549
2020-05-10T09:00:00,2020-05-10,morning,27,31.48274997701146
2020-05-10T13:00:00,2020-05-10,midday,211,189.5787988550928
2020-05-10T17:00:00,2020-05-10,evening,297,314.3750925752385
2020-05-10T21:00:00,2020-05-10,night,91,95.22540029783653
2020-05-11T09:00:00,2020-05-11,morning,29,33.55011933036207
2020-05-11T13:00:00,2020-05-11,midday,197,202.75937585386762
2020-05-11T17:00:00,2020-05-11,evening,328,338.5816553152346
2020-05-11T21:00:00,2020-05-11,night,91,101.74656043881254
2020-05-12T09:00:00,2020-05-12,morning,31,31.405459511955467
2020-05-12T13:00:00,2020-05-12,midday,166,190.71600552023327
2020-05-12T17:00:00,2020-05-12,evening,309,319.8271350055492
2020-05-12T21:00:00,2020-05-12,night,93,95.45686654206864
